"","MSZoning","Street","LandContour","LotConfig","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","Foundation","Heating","GarageType","SaleType","SaleCondition","Alley","Fence","MiscFeature","Quarter","LotShape","Utilities","LandSlope","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","FireplaceQu","GarageFinish","GarageQual","GarageCond","PavedDrive","PoolQC","OverallQual","OverallCond","MSSubClass","LotFrontage","LotArea","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","YrSold","GarageAge","Age","RemodAge"
"935","RL","Pave","HLS","Inside","NAmes","PosA","Norm","1Fam","1Story","Flat","Tar&Grv","Wd Sdng","Wd Sdng","None","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","IV","IR2","AllPub","Mod","TA","TA","Gd","TA","Gd","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","RFn","TA","TA","Y",NA,"7","7",20,313,27650,0,425,0,160,585,2069,0,0,2069,1,0,2,0,4,1,9,1,2,505,0,0,0,0,0,0,0,2008,48,48,1
"936","RL","Pave","Lvl","Inside","BrkSide","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","BrkFace","PConc","GasA","Detchd","WD","Normal","N/A","N/A","N/A","II","IR1","AllPub","Gtl","TA","Gd","Fa","TA","Mn","Unf","Unf","Gd","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"4","5",30,52,5825,108,0,0,600,600,747,0,0,747,0,0,1,0,1,1,5,0,2,528,0,0,32,0,0,0,0,2006,53,80,53
"937","RL","Pave","Lvl","Inside","SawyerW","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","N/A","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","Gd","TA","Gd","TA","No","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"RFn","TA","TA","Y",NA,"7","5",20,67,10083,103.685261707989,833,0,343,1176,1200,0,0,1200,1,0,2,0,2,1,5,0,2,555,0,41,0,0,0,0,0,2009,6,6,6
"938","RL","Pave","Lvl","Inside","Somerst","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","I","Reg","AllPub","Gtl","Gd","TA","Gd","TA","Mn","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","RFn","TA","TA","Y",NA,"7","5",60,75,9675,0,341,0,772,1113,1113,858,0,1971,0,0,2,1,3,1,8,1,2,689,0,48,0,0,0,0,0,2009,4,4,4
"939","RL","Pave","Lvl","Inside","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Attchd","New","Partial","N/A","N/A","N/A","III","Reg","AllPub","Gtl","Gd","TA","Gd","Gd","Mn","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"RFn","TA","TA","Y",NA,"7","5",60,73,8760,0,464,0,927,1391,1391,571,0,1962,0,0,2,1,3,1,7,0,3,868,0,90,0,0,0,0,0,2006,0,0,0
"940","RL","Pave","Lvl","Inside","ClearCr","Norm","Norm","1Fam","2Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Attchd","COD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","TA","Gd","TA","TA","Mn","Unf","Unf","Ex","Y","SBrkr","TA","Typ","TA","Unf","TA","TA","Y",NA,"7","7",70,70.0499583680267,24090,0,0,0,1032,1032,1207,1196,0,2403,0,0,2,0,4,1,10,2,1,349,56,0,318,0,0,0,0,2010,70,70,60
"941","RL","Pave","Lvl","Inside","Mitchel","Norm","Norm","Duplex","1Story","Gable","CompShg","Plywood","Plywood","None","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","IR1","AllPub","Gtl","TA","TA","TA","TA","Gd","Rec","LwQ","TA","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"6","5",90,55,12640,0,936,396,396,1728,1728,0,0,1728,0,0,2,0,4,2,8,0,2,574,40,0,0,0,0,0,0,2006,30,30,30
"942","RL","Pave","Lvl","FR2","Gilbert","RRNn","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","BuiltIn","WD","Normal","N/A","GdPrv","N/A","II","IR1","AllPub","Gtl","Gd","TA","Gd","TA","No","ALQ","Unf","Ex","Y","SBrkr","Gd","Typ","TA","RFn","TA","TA","Y",NA,"7","5",60,70.0499583680267,8755,298,772,0,220,992,1022,1038,0,2060,1,0,2,1,3,1,8,1,2,390,0,0,0,168,0,0,0,2009,10,10,10
"943","RL","Pave","Lvl","Inside","Edwards","Norm","Norm","Duplex","1Story","Gable","CompShg","MetalSd","MetalSd","None","PConc","GasA","N/A","Oth","Abnorml","N/A","N/A","N/A","III","IR1","AllPub","Gtl","TA","TA","Gd","TA","Gd","GLQ","Unf","TA","Y","SBrkr","TA","Typ",NA,NA,NA,NA,"N",NA,"4","3",90,42,7711,0,1440,0,0,1440,1440,0,0,1440,2,0,2,0,4,2,8,0,0,0,321,0,0,0,0,0,0,2007,28.4938361131256,30,30
"944","RL","Pave","Low","Inside","Mitchel","Norm","Norm","Duplex","1Story","Gable","CompShg","HdBoard","Plywood","None","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","TA","TA","TA","TA","Av","Unf","Unf","TA","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","P",NA,"5","4",90,100,25000,0,0,0,1632,1632,1632,0,0,1632,0,0,2,0,4,2,8,0,2,576,0,0,0,0,0,0,0,2007,40,40,40
"945","RL","Pave","Lvl","CulDSac","Timber","Norm","Norm","1Fam","SLvl","Gable","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Basment","COD","Abnorml","N/A","N/A","N/A","I","IR1","NoSeWa","Gtl","TA","TA","TA","TA","No","GLQ","Rec","Gd","Y","FuseA","Gd","Typ","Gd","RFn","TA","TA","Y",NA,"6","6",20,70.0499583680267,14375,541,111,354,354,819,1344,0,0,1344,0,1,1,0,3,1,7,1,2,525,0,118,0,0,233,0,0,2009,51,51,51
"946","RM","Pave","Lvl","Corner","OldTown","Norm","Norm","1Fam","1.5Fin","Hip","CompShg","VinylSd","VinylSd","None","BrkTil","GasA","Detchd","WD","Normal","N/A","MnWw","N/A","III","Reg","AllPub","Gtl","TA","TA","TA","TA","No","LwQ","Unf","TA","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"5","6",50,98,8820,0,1088,0,0,1088,1188,561,120,1869,0,0,1,0,2,1,7,0,2,456,48,0,244,0,0,0,0,2009,46,119,13
"947","RL","Pave","Lvl","Inside","NAmes","Norm","Norm","1Fam","SLvl","Gable","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","I","Reg","AllPub","Gtl","TA","Gd","TA","TA","Av","ALQ","BLQ","TA","Y","SBrkr","TA","Typ","TA","RFn","TA","TA","Y",NA,"5","6",80,70,8163,128,748,294,102,1144,1144,0,0,1144,1,0,1,0,3,1,6,1,1,796,86,0,0,0,0,0,0,2006,47,47,47
"948","RL","Pave","Lvl","Inside","Timber","Norm","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","IV","Reg","AllPub","Gtl","Gd","TA","Gd","TA","Av","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Fin","TA","TA","Y",NA,"8","5",20,85,14536,236,1300,0,316,1616,1629,0,0,1629,1,0,2,0,3,1,9,1,3,808,0,252,0,0,0,0,0,2007,5,5,4
"949","RL","Pave","Lvl","Inside","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","I","IR1","AllPub","Gtl","Gd","TA","Gd","TA",NA,"Unf","Unf","Ex","Y","SBrkr","Gd","Typ","TA","RFn","TA","TA","Y",NA,"7","5",60,65,14006,144,0,0,936,936,936,840,0,1776,0,0,2,1,3,1,7,1,2,474,144,96,0,0,0,0,0,2006,4,4,4
"950","RL","Pave","Lvl","Inside","NWAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","Plywood","Plywood","None","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","I","Reg","AllPub","Gtl","TA","TA","TA","TA","No","ALQ","Unf","TA","Y","SBrkr","Gd","Typ","TA","RFn","TA","TA","Y",NA,"6","7",20,78,9360,0,982,0,179,1161,1381,0,0,1381,1,0,1,1,3,1,5,1,2,676,0,0,0,0,0,0,0,2010,38,38,4
"951","RL","Pave","Lvl","Inside","NAmes","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Detchd","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","TA","TA","TA","TA","No","ALQ","BLQ","Gd","Y","SBrkr","Gd","Typ",NA,"RFn","TA","TA","Y",NA,"5","8",20,60,7200,0,398,149,317,864,864,0,0,864,1,0,1,0,3,1,5,0,2,720,194,0,0,0,0,0,0,2007,27,57,5
"952","RH","Pave","Lvl","Corner","SawyerW","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","CBlock","GasA","Detchd","WD","Abnorml","N/A","MnPrv","N/A","III","Reg","AllPub","Gtl","TA","TA","TA","TA","No","BLQ","Unf","Gd","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"5","5",20,60,7800,0,641,0,187,828,965,0,0,965,1,0,1,0,3,1,6,0,1,300,421,0,0,0,0,0,0,2006,27,41,41
"953","RL","Pave","Lvl","Inside","CollgCr","Norm","Norm","1Fam","SFoyer","Gable","CompShg","WdShing","HdBoard","None","CBlock","GasA","Detchd","WD","Normal","N/A","MnPrv","N/A","II","Reg","AllPub","Gtl","TA","Gd","Gd","TA","Av","GLQ","Unf","Gd","Y","SBrkr","TA","Typ",NA,"Fin","TA","TA","Y",NA,"5","8",85,60,7200,0,660,0,108,768,768,0,0,768,0,1,1,0,2,1,5,0,1,396,192,0,0,0,0,0,0,2009,35,37,6
"954","RL","Pave","Lvl","Inside","Mitchel","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Attchd","WD","Normal","N/A","MnPrv","Shed","III","IR1","AllPub","Mod","TA","TA","TA","TA","Av","ALQ","LwQ","Ex","Y","SBrkr","TA","Min2","Po","RFn","TA","TA","Y",NA,"5","4",60,70.0499583680267,11075,232,562,193,29,784,1168,800,0,1968,0,1,2,1,4,1,7,1,2,530,305,189,0,0,0,0,400,2008,39,39,39
"955","RL","Pave","Lvl","CulDSac","Edwards","Norm","Norm","Duplex","SFoyer","Flat","Tar&Grv","WdShing","Plywood","BrkFace","CBlock","GasA","N/A","WD","AdjLand","N/A","N/A","N/A","IV","IR1","AllPub","Gtl","TA","TA","Gd","Gd","Gd","GLQ","Unf","TA","Y","SBrkr","TA","Typ",NA,NA,NA,NA,"Y",NA,"6","5",90,35,9400,250,945,0,0,945,980,0,0,980,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,2006,27.4938361131256,31,31
"956","RH","Pave","HLS","Inside","Crawfor","Norm","Norm","Duplex","2Story","Gable","CompShg","MetalSd","MetalSd","BrkFace","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","IR1","AllPub","Gtl","TA","TA","Gd","TA","No","Rec","Unf","TA","N","FuseF","TA","Typ",NA,"Unf","TA","TA","Y",NA,"6","6",90,82,7136,423,484,0,495,979,979,979,0,1958,0,0,2,0,4,2,8,0,2,492,0,0,0,0,0,0,0,2007,61,61,57
"957","RM","Pave","Lvl","Inside","Blueste","Norm","Norm","TwnhsE","2Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Attchd","WD","Normal","N/A","GdPrv","N/A","II","Reg","AllPub","Gtl","TA","TA","Gd","TA","No","ALQ","Unf","TA","Y","SBrkr","TA","Typ","TA","Fin","TA","TA","Y",NA,"6","6",160,24,1300,0,285,0,276,561,561,668,0,1229,0,0,1,1,2,1,5,1,2,462,150,0,0,0,0,0,0,2009,29,29,29
"958","RL","Pave","Lvl","Inside","Sawyer","Norm","Norm","1Fam","1Story","Hip","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Detchd","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Rec","Unf","TA","Y","SBrkr","TA","Typ",NA,"Fin","TA","TA","Y",NA,"5","5",20,70,7420,0,417,0,640,1057,1057,0,0,1057,0,0,1,0,3,1,6,0,2,576,0,0,0,0,0,0,0,2007,30,45,45
"959","RL","Pave","Lvl","Inside","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","IV","Reg","AllPub","Gtl","Gd","TA","Gd","TA","Mn","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"RFn","TA","TA","Y",NA,"7","5",20,65,8450,0,699,0,638,1337,1337,0,0,1337,1,0,2,0,3,1,6,0,2,531,0,39,0,0,0,0,0,2007,4,4,4
"960","FV","Pave","Lvl","FR2","Somerst","Norm","Norm","Twnhs","2Story","Hip","CompShg","MetalSd","MetalSd","None","PConc","GasA","Detchd","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","Gd","TA","Gd","TA","No","ALQ","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"Unf","TA","TA","Y",NA,"7","5",160,24,2572,0,604,0,92,696,696,720,0,1416,1,0,2,1,3,1,6,0,2,484,0,44,0,0,0,0,0,2010,11,11,11
"961","RL","Pave","Lvl","Inside","BrkSide","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Plywood","None","CBlock","GasA","N/A","WD","Normal","N/A","N/A","N/A","I","IR1","AllPub","Gtl","TA","Gd","TA","TA","Gd","BLQ","Unf","Gd","Y","SBrkr","TA","Typ",NA,NA,NA,NA,"Y",NA,"5","7",20,50,7207,0,696,0,162,858,858,0,0,858,1,0,1,0,2,1,4,0,0,0,117,0,0,0,0,0,0,2010,31.4938361131256,52,2
"962","RL","Pave","Lvl","Corner","NWAmes","PosN","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","IR1","AllPub","Gtl","TA","Gd","Gd","Gd","No","ALQ","Unf","TA","Y","SBrkr","TA","Typ","TA","Fin","TA","TA","Y",NA,"6","7",60,70.0499583680267,12227,424,896,0,434,1330,1542,1330,0,2872,1,0,2,1,4,1,11,1,2,619,550,282,0,0,0,0,0,2008,31,31,13
"963","RL","Pave","Lvl","Corner","NPkVill","Norm","Norm","TwnhsE","2Story","Gable","CompShg","Plywood","Brk Cmn","None","CBlock","GasA","Detchd","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","TA","TA","Gd","TA","No","ALQ","Unf","TA","Y","SBrkr","Gd","Typ","TA","Unf","TA","TA","Y",NA,"6","6",160,24,2308,0,556,0,248,804,804,744,0,1548,1,0,2,1,3,1,7,1,2,440,48,0,0,0,0,0,0,2007,31,31,31
"964","RL","Pave","Lvl","Corner","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","II","IR1","AllPub","Gtl","Gd","TA","Ex","TA","No","Unf","Unf","Ex","Y","SBrkr","Ex","Typ",NA,"Fin","TA","TA","Y",NA,"9","5",20,122,11923,0,0,0,1800,1800,1800,0,0,1800,0,0,2,0,2,1,7,0,2,702,288,136,0,0,0,0,0,2009,2,2,2
"965","RL","Pave","Lvl","Corner","Timber","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","BuiltIn","WD","Normal","N/A","N/A","N/A","I","Reg","AllPub","Gtl","Gd","TA","Gd","TA","No","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Fin","TA","TA","Y",NA,"7","5",60,80,11316,44,624,0,193,817,824,1070,0,1894,1,0,2,1,4,1,8,1,2,510,0,40,0,0,0,0,0,2010,8,8,7
"966","RL","Pave","Lvl","Inside","Gilbert","RRAn","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Attchd","New","Partial","N/A","N/A","N/A","III","Reg","AllPub","Gtl","Gd","TA","Gd","TA","No","Unf","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Fin","TA","TA","Y",NA,"6","5",60,65,10237,0,0,0,783,783,783,701,0,1484,0,0,2,1,3,1,8,1,2,393,0,72,0,0,0,0,0,2007,2,2,0
"967","RL","Pave","HLS","Inside","Crawfor","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","BrkTil","GasA","Detchd","WD","Normal","N/A","N/A","N/A","II","IR1","AllPub","Gtl","Gd","Gd","TA","Fa","No","Rec","Unf","Ex","Y","SBrkr","TA","Min2","TA","Unf","TA","TA","Y",NA,"5","7",50,130,9600,0,428,0,300,728,976,332,0,1308,1,0,1,1,2,1,7,2,1,256,0,70,0,0,0,0,0,2009,69,69,59
"968","RL","Pave","Lvl","Inside","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","IR1","AllPub","Gtl","TA","TA","TA","TA","No","ALQ","Unf","TA","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"5","7",20,70.0499583680267,7390,151,902,0,196,1098,1098,0,0,1098,1,0,1,0,3,1,6,0,1,260,0,0,0,0,0,0,0,2008,53,53,53
"969","RM","Pave","Lvl","Inside","OldTown","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","VinylSd","VinylSd","None","BrkTil","Grav","N/A","WD","Abnorml","N/A","GdWo","N/A","II","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Unf","Unf","Fa","N","SBrkr","TA","Typ",NA,NA,NA,NA,"Y",NA,"3","6",50,50,5925,0,0,0,600,600,600,368,0,968,0,0,1,0,2,1,6,0,0,0,0,0,0,0,0,0,0,2009,30.4938361131256,99,59
"970","RL","Pave","Lvl","Inside","NAmes","Norm","Norm","2fmCon","SLvl","Hip","CompShg","HdBoard","HdBoard","BrkFace","CBlock","GasA","Attchd","ConLD","Normal","N/A","N/A","N/A","I","Reg","AllPub","Gtl","TA","Fa","TA","TA","Gd","ALQ","Unf","TA","Y","SBrkr","TA","Typ",NA,"RFn","TA","TA","Y",NA,"6","5",190,75,10382,105,513,0,75,588,1095,0,0,1095,1,0,1,0,2,1,6,0,1,264,0,0,0,0,0,0,0,2006,48,48,48
"971","RL","Pave","Lvl","Inside","NAmes","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","AsbShng","AsbShng","None","CBlock","GasA","N/A","WD","Abnorml","N/A","N/A","N/A","IV","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Unf","Unf","TA","N","FuseA","TA","Typ",NA,NA,NA,NA,"Y",NA,"4","4",50,60,10800,0,0,0,720,720,720,472,0,1192,0,0,1,1,4,1,6,0,0,0,0,0,0,0,0,0,0,2006,27.4938361131256,57,56
"972","RL","Pave","Lvl","Inside","NridgHt","Norm","Norm","Twnhs","2Story","Gable","CompShg","VinylSd","Wd Shng","Stone","PConc","GasA","BuiltIn","WD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","Gd","TA","Gd","TA","No","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"RFn","TA","TA","Y",NA,"7","5",160,36,2268,106,567,0,197,764,764,862,0,1626,0,0,2,0,2,1,6,0,2,474,0,27,0,0,0,0,0,2009,6,6,5
"973","RL","Pave","Lvl","Inside","SawyerW","Norm","Norm","TwnhsE","1Story","Gable","CompShg","Plywood","Plywood","None","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","TA","TA","Gd","TA","No","Unf","Unf","TA","Y","SBrkr","TA","Typ","TA","Unf","TA","TA","Y",NA,"6","5",120,55,7892,0,0,0,918,918,918,0,0,918,0,0,2,0,2,1,5,1,1,264,28,0,0,0,0,0,0,2010,31,31,31
"974","FV","Pave","Lvl","Corner","Somerst","Norm","Norm","1Fam","1Story","Gable","CompShg","CemntBd","CmentBd","N/A","PConc","GasA","Attchd","New","Partial","N/A","N/A","N/A","IV","Reg","AllPub","Gtl","Gd","TA","Gd","TA","No","Unf","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"Fin","TA","TA","Y",NA,"7","5",20,95,11639,103.685261707989,0,0,1428,1428,1428,0,0,1428,0,0,2,0,3,1,6,0,2,480,0,120,0,0,0,0,0,2008,1,1,0
"975","RL","Pave","Lvl","Corner","BrkSide","RRAn","Feedr","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","None","BrkTil","GasA","Detchd","WD","Normal","N/A","GdPrv","N/A","IV","IR1","AllPub","Gtl","TA","Gd","Gd","TA","No","Unf","Unf","TA","N","SBrkr","Gd","Typ",NA,"Unf","TA","TA","Y",NA,"7","8",70,60,11414,0,0,0,728,728,1136,883,0,2019,0,0,1,0,3,1,8,0,2,532,509,135,0,0,0,0,0,2009,12,99,16
"976","FV","Pave","Lvl","FR2","Somerst","Norm","Norm","Twnhs","2Story","Gable","CompShg","MetalSd","MetalSd","None","PConc","GasA","Detchd","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","Gd","TA","Gd","TA","No","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"Unf","TA","TA","Y",NA,"7","5",160,70.0499583680267,2651,0,641,0,32,673,673,709,0,1382,1,0,2,1,3,1,6,0,2,490,153,50,0,0,0,0,0,2006,6,6,6
"977","RL","Pave","Bnk","Inside","BrkSide","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","PConc","GasA","N/A","WD","Normal","N/A","N/A","N/A","III","IR1","AllPub","Gtl","TA","TA","Gd","TA","No","Unf","Unf","TA","Y","FuseA","Fa","Typ",NA,NA,NA,NA,"Y",NA,"4","7",30,51,5900,0,0,0,440,440,869,0,0,869,0,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,2006,27.4938361131256,83,48
"978","FV","Pave","Lvl","Inside","Somerst","Norm","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","N/A","PConc","GasA","Attchd","New","Partial","Pave","N/A","N/A","IV","IR1","AllPub","Gtl","Gd","TA","Gd","TA","No","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ",NA,"Fin","TA","TA","Y",NA,"7","5",120,35,4274,103.685261707989,1106,0,135,1241,1241,0,0,1241,1,0,1,1,1,1,4,0,2,569,0,116,0,0,0,0,0,2007,0,1,0
"979","RL","Pave","Bnk","Inside","Edwards","Norm","Norm","1Fam","1Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasA","Detchd","WD","Abnorml","N/A","N/A","N/A","II","Reg","AllPub","Mod","TA","TA","TA","TA","No","LwQ","Unf","Ex","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"4","5",20,68,9450,0,552,0,342,894,894,0,0,894,0,0,1,0,3,1,5,0,2,400,0,0,0,0,0,0,0,2007,8,53,53
"980","RL","Pave","Lvl","Corner","Sawyer","Feedr","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","PConc","GasA","Detchd","WD","Normal","N/A","MnPrv","N/A","II","Reg","AllPub","Gtl","TA","TA","TA","TA","No","Rec","Unf","TA","Y","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"5","6",20,80,8816,0,651,0,470,1121,1121,0,0,1121,1,0,1,0,3,1,5,0,2,480,0,80,0,0,0,0,0,2009,46,46,46
"981","RL","Pave","Lvl","Corner","NAmes","Norm","Norm","1Fam","SFoyer","Gable","CompShg","CemntBd","CmentBd","Stone","CBlock","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","IR1","AllPub","Gtl","Ex","TA","TA","TA","Av","ALQ","Unf","Gd","Y","SBrkr","Ex","Typ",NA,"RFn","TA","TA","Y",NA,"7","9",85,70.0499583680267,12122,210,867,0,77,944,999,0,0,999,1,0,1,0,3,1,6,0,2,588,144,76,0,0,0,0,0,2008,47,47,1
"982","RL","Pave","Lvl","Corner","NoRidge","Norm","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","III","IR1","AllPub","Gtl","Gd","TA","Gd","TA","No","GLQ","Unf","Ex","Y","SBrkr","Gd","Typ","TA","Fin","TA","TA","Y",NA,"8","5",60,98,12203,975,854,0,371,1225,1276,1336,0,2612,1,0,2,1,4,1,8,1,3,676,250,0,0,0,0,0,0,2009,11,11,10
"983","RL","Pave","Lvl","Inside","Blmngtn","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","I","Reg","AllPub","Gtl","Gd","TA","Gd","TA","Av","Unf","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Fin","TA","TA","Y",NA,"7","5",20,43,3182,16,0,0,1266,1266,1266,0,0,1266,0,0,2,0,2,1,6,1,2,388,100,16,0,0,0,0,0,2008,1,1,1
"984","RL","Pave","Lvl","Corner","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","CemntBd","CmentBd","None","PConc","GasA","Attchd","WD","Normal","N/A","N/A","N/A","II","Reg","AllPub","Gtl","Gd","TA","Gd","TA","Mn","Unf","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Unf","TA","TA","Y",NA,"8","5",60,70.0499583680267,11250,0,0,0,1128,1128,1149,1141,0,2290,0,0,2,1,4,1,9,1,2,779,0,0,0,0,0,0,0,2008,6,6,6
"985","RL","Pave","Lvl","Inside","Mitchel","Norm","Norm","Duplex","1.5Fin","Gable","CompShg","Plywood","Plywood","None","CBlock","GasA","Attchd","COD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","TA","TA",NA,NA,NA,NA,NA,"TA","Y","SBrkr","Gd","Typ",NA,"Unf","TA","TA","Y",NA,"5","5",90,75,10125,0,0,0,0,0,1302,432,0,1734,0,0,2,0,4,2,8,0,2,539,0,0,0,0,0,0,0,2009,32,32,32
"986","RL","Pave","Lvl","Inside","Edwards","Norm","Norm","2fmCon","1Story","Gable","CompShg","MetalSd","MetalSd","None","CBlock","GasW","Detchd","ConLD","Normal","N/A","N/A","N/A","III","Reg","AllPub","Gtl","TA","TA","TA","TA","No","ALQ","Unf","TA","N","SBrkr","TA","Typ",NA,"Unf","TA","TA","Y",NA,"5","5",190,68,10880,0,1040,0,124,1164,1164,0,0,1164,1,0,1,0,3,1,5,0,1,240,0,48,0,0,0,0,0,2008,58,58,58
